ID,AICK-011-12-2422-2,AICK-046-(13-006),AICK-050-(13-551),AICK-066-(13-2538),AICK-097-(14-2320),AICK-126-1S-0642-3,AKU-008-AN,AKU-012-RW-2,AKU-014-RW,AKU-017-RW,AKUH-018-PI,AKUH-020-WN,AKUH-021-PB,AKUH-022-PB,AKUH-024-SP
ENSG00000268764,6.440510935,3.73707211,6.26334134,10.70217838,3.066432235,0,41.23550411,0,11.48465916,4.68937359,19.51459073,4.688394931,11.84122509,13.93381706,3.028791024
ENSG00000268785,0,0,0,0,0,0,0,0,0.364592354,0,0,0,0,1.921905801,0
ENSG00000268789,9.660766402,0,0,0,0,0,0,0,1.093777063,0,0,0,0,0,0
ENSG00000268790,0,0,0,0,0,0,0,0,2.187554125,0,4.878647683,0,0,0,0
ENSG00000268794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000268798,12.88102187,3.73707211,4.175560893,0,2.190308739,0,0,20.38119071,5.286589135,4.68937359,4.878647683,0.937678986,4.554317344,2.402382251,10.60076858
ENSG00000268804,0,0,0,0,1.752246991,0,0,0,0,0,0,0,0,0,0
ENSG00000268812,0,3.73707211,0,0,1.314185244,0,6.872584019,0,0.364592354,0,4.878647683,0,0,3.363335152,0.504798504
ENSG00000268818,0,0,0,0,0.438061748,0,0,35.66708374,1.27607324,0,0,0,0,0,0
ENSG00000268823,0,0,0,0,0,0,0,0,0,0,0,0,2.732590406,0,0
ENSG00000268830,6.440510935,0,0,0,3.066432235,0,0,0,2.005257948,1.875749436,0,8.439110876,2.277158672,0,0
ENSG00000268833,0,0,0,0,0.438061748,0,0,0,0,0,0,0,0,0,0
ENSG00000268836,0,3.73707211,0,0,4.818679226,0,0,0,3.09903501,3.751498872,0,1.875357972,0.455431734,0,4.543186536
ENSG00000268845,0,0,0,0,1.314185244,0,0,0,0,0,0,0,0,0.48047645,0
ENSG00000268847,0,0,0,0,0,0,0,0,0.182296177,3.751498872,0,0,0,0.48047645,0
ENSG00000268849,0,0,0,0,0,0,0,0,1.458369417,0,0,0,5.009749078,0.48047645,2.019194016
ENSG00000268858,48.30383201,29.89657688,37.58004804,25.6852281,11.82766719,0,60.87145845,7.642946517,16.95354447,28.13624154,19.51459073,38.44483843,7.742339485,15.37524641,32.30710426
ENSG00000268864,0,0,4.175560893,0,11.82766719,84.85366666,0.981797717,0,0,0,0,9.376789862,0,0.48047645,0
ENSG00000268866,0,3.73707211,0.695926816,0,4.380617479,0,0,0,0.182296177,0,0,0,1.366295203,0,0.504798504
ENSG00000268869,0,0,4.175560893,2.140435675,0.438061748,0,6.872584019,33.11943491,2.916738833,34.70136457,0,0,7.742339485,7.207146754,2.019194016
ENSG00000268873,0,0,0,0,3.066432235,0,16.69056119,0,0.911480885,0,0,0,3.643453875,0,0
ENSG00000268879,0,3.73707211,0,2.140435675,0,0,8.836179453,0,0,0.937874718,0,0,0,0,0.504798504
ENSG00000268883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000268884,0,0,0,0,0,0,0,0,0,10.3166219,0,4.688394931,0.910863469,0,7.067179056
ENSG00000268889,0,0,2.783707262,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000268894,3.220255467,14.94828844,0.695926816,0,10.0754202,0,0,35.66708374,5.468885313,16.88174492,19.51459073,6.563752903,30.05849447,6.726670303,1.514395512
ENSG00000268895,0,7.474144219,0,0,3.066432235,63.64024999,20.61775206,53.50062562,26.06835332,12.19237133,58.5437722,5.626073917,23.68245019,22.10191671,9.591171576
ENSG00000268896,0,0,0,0,1.752246991,0,0,0,0.182296177,0,0,0,0,0,0
ENSG00000268902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000268903,25.76204374,44.84486531,0,64.21307025,3.066432235,0,7.854381736,38.21473258,6.015773844,19.69536908,0,0,15.48467897,1.441429351,3.028791024
ENSG00000268906,0,0,0,0,0,0,0,0,0,0.937874718,0,0,0,0,0
ENSG00000268912,38.64306561,7.474144219,16.00631676,29.96609945,17.52246991,127.2805,13.74516804,48.40532794,9.843993563,10.3166219,24.39323842,9.376789862,3.188022141,45.64526277,14.13435811
ENSG00000268916,0,0,0,0,1.314185244,0,0,0,0,0,0,0,0,0,0
ENSG00000268926,0,0,6.26334134,0,0,0,0,0,0.182296177,0,0,0,0,0.48047645,3.533589528
ENSG00000268931,0,0,0,0,2.190308739,0,0,0,1.093777063,0,4.878647683,0,0,0.48047645,2.52399252
ENSG00000268938,0,0,0,2.140435675,2.190308739,0,0.981797717,0,0,0.937874718,0,0,0,1.921905801,2.52399252
ENSG00000268940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000268941,0,0,0,0,14.01797593,0,0.981797717,0,2.916738833,13.13024605,0,2.813036959,0.910863469,1.921905801,3.028791024
ENSG00000268942,3.220255467,0,0,0,14.01797593,0,0,2.547648839,8.385624146,3.751498872,0,7.50143189,8.197771219,8.168099654,12.1151641
ENSG00000268945,3.220255467,0,5.567414524,14.98304973,7.008987966,21.21341666,10.79977489,10.19059536,1.27607324,0,53.66512452,0,5.009749078,1.921905801,13.1247611
ENSG00000268947,12.88102187,18.68536055,24.35743854,2.140435675,4.818679226,127.2805,24.54494292,91.7153582,34.27168129,24.38474267,0,25.31733263,19.12813284,37.47716312,16.65835063
ENSG00000268949,0,14.94828844,7.655194971,0,0,0,7.854381736,0,1.458369417,4.68937359,0,4.688394931,14.5738155,0.48047645,3.533589528
ENSG00000268951,0,3.73707211,0,0,0,0,0.981797717,0,0,0,0,0,0,0,0
ENSG00000268955,0,0,0,0,0,0,0.981797717,2.547648839,0.911480885,0,0,0,3.188022141,12.01191126,1.514395512
ENSG00000268957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000268964,0,0,0,0,0,0,7.854381736,0,0.182296177,0,14.63594305,0,0,0,0
ENSG00000268967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000268970,12.88102187,7.474144219,3.479634078,0,7.885111461,0,0,0,2.187554125,19.69536908,9.757295366,14.06518479,0,4.324288052,6.057582048
ENSG00000268981,12.88102187,0,2.087780447,0,3.066432235,0,0,2.547648839,0,6.565123026,0,0,0,0.48047645,2.019194016
ENSG00000268985,0,22.42243266,0,0,0,0,0,0,1.27607324,0,0,0,0,0,0
ENSG00000268987,0,3.73707211,0,0,0.876123496,21.21341666,0,0,0.911480885,0,0,9.376789862,0.455431734,0.48047645,0.504798504
ENSG00000268991,0,0,0,0,0,0,0,0,0,5.627248308,0,0,0,0,0
ENSG00000268992,0,11.21121633,8.351121786,0,5.694802722,0,2.945393151,5.095297678,8.567920323,17.81961964,9.757295366,13.12750581,5.009749078,7.207146754,8.076776064
ENSG00000268996,0,0,2.783707262,0,3.504493983,0,1.963595434,5.095297678,9.843993563,7.502997744,0,3.750715945,2.277158672,4.324288052,4.038388032
ENSG00000269001,0,3.73707211,8.351121786,0,13.14185244,0,21.59954977,0,4.557404427,0,39.02918147,0.937678986,3.188022141,23.54334606,3.533589528
ENSG00000269009,0,0,0,0,0.876123496,0,0,0,0.364592354,0,0,0,0,0.48047645,4.543186536
ENSG00000269014,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48047645,0
ENSG00000269019,0,0,0,17.1234854,0,0,0,0,1.640665594,0,0,0,0,0.48047645,0
ENSG00000269021,0,0,0,0,0,0,0,0,0,0,0,0,0.455431734,0,0
ENSG00000269025,0,0,0,0,0,0,0,0,0,0,0,0,0.455431734,0,0
ENSG00000269028,0,3.73707211,0,25.6852281,0,42.42683333,0,33.11943491,0,0,9.757295366,0,0,0.9609529,0
ENSG00000269037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000269038,3.220255467,0,0,12.84261405,5.256740974,0,1.963595434,2.547648839,1.093777063,0,0,14.06518479,0.455431734,0.48047645,0.504798504
ENSG00000269043,0,0,0,0,2.628370487,0,0,0,0.911480885,0,0,1.875357972,1.821726938,0,0
ENSG00000269044,3.220255467,48.58193742,23.66151173,94.1791697,55.19578023,21.21341666,24.54494292,71.33416749,30.9903501,62.83760611,43.90782915,39.38251742,23.22701845,30.27001637,39.87908182
ENSG00000269050,0,0,0,0,0,0,0,0,0,0,0,0,0,1.921905801,0
ENSG00000269051,0,7.474144219,11.83075586,0,3.504493983,0,12.76337032,2.547648839,6.744958552,10.3166219,9.757295366,0.937678986,5.009749078,13.45334061,6.057582048
ENSG00000269054,0,0,4.175560893,0,0,0,0,0,6.198070021,8.440872462,0,0,3.643453875,0.48047645,2.019194016
ENSG00000269055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000269058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000269066,0,0,5.567414524,57.79176323,6.13286447,0,22.58134749,0,5.833477667,3.751498872,0,1.875357972,4.098885609,10.57048191,8.581574568
ENSG00000269067,0,0,0,0,0,0,0,0,0.729184708,3.751498872,0,0,0,2.402382251,0
ENSG00000269068,0,0,0,0,0,0,0,0,0.182296177,0,0,0,2.732590406,0,0
ENSG00000269069,12.88102187,7.474144219,0.695926816,8.5617427,11.82766719,0,19.63595434,0,32.99560805,7.502997744,24.39323842,8.439110876,7.28690775,20.18001091,8.581574568
ENSG00000269072,0,0,0,0,0,0,0,0,0,3.751498872,0,0,0,0.48047645,0
ENSG00000269082,0,7.474144219,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000269086,0,29.89657688,63.32934021,0,11.38960544,21.21341666,0.981797717,2.547648839,21.32865272,26.26049211,0,30.94340654,0,4.804764502,5.552783544
ENSG00000269091,9.660766402,18.68536055,0,0,0,0,0,17.83354187,2.552146479,7.502997744,0,0,0.455431734,0.48047645,0.504798504
ENSG00000269097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000269099,0,0,0,0,0,0,0,0,0.546888531,0,0,0,0,0,0
ENSG00000269102,0,18.68536055,4.175560893,0,6.570926218,0,12.76337032,0,2.734442656,3.751498872,0,3.750715945,5.465180813,1.921905801,3.028791024
ENSG00000269103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000269110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000269113,0,0,5.567414524,0,0.876123496,0,7.854381736,0,4.010515896,9.37874718,0,3.750715945,8.653202953,1.441429351,0
ENSG00000269118,0,0,4.175560893,0,0.876123496,0,0,20.38119071,0.729184708,0,0,0,0,0,0
ENSG00000269119,0,0,0,0,0,0,0,2.547648839,0,0,0,0,0.455431734,0,0
ENSG00000269124,0,0,4.175560893,0,2.190308739,0,0,0,0.729184708,0,0,0,2.732590406,0,0
ENSG00000269125,0,0,0,0,0,0,3.927190868,0,0,0,0,0,0,0,0
ENSG00000269138,12.88102187,0,4.871487709,0,10.51348195,0,0,0,3.828219719,10.3166219,19.51459073,0,0.910863469,2.402382251,0.504798504
ENSG00000269139,0,0,0,0,0,0,1.963595434,0,0.182296177,0,0,0,0,0,0
ENSG00000269148,0,0,29.22892625,12.84261405,0,0,23.56314521,2.547648839,2.005257948,5.627248308,0,7.50143189,17.30640591,2.882858701,5.04798504
ENSG00000269153,0,0,0,0,0.438061748,0,0,0,2.369850302,0,0,0,2.277158672,0.9609529,0
ENSG00000269155,19.3215328,3.73707211,9.742975418,0,0,0,0,10.19059536,2.005257948,0.937874718,4.878647683,0.937678986,0,0,6.562380552
ENSG00000269161,0,37.3707211,4.871487709,21.40435675,4.380617479,0,5.890786302,0,5.286589135,2.813624154,0,10.31446885,7.742339485,8.168099654,4.038388032
ENSG00000269172,16.10127734,0,0,0,6.570926218,0,6.872584019,10.19059536,9.479401208,0,29.2718861,6.563752903,4.098885609,3.843811602,6.057582048
ENSG00000269176,0,0,0,21.40435675,0,0,4.908988585,2.547648839,0.911480885,0.937874718,0,0,0,6.246193853,0
ENSG00000269177,0,29.89657688,0,0,2.190308739,0,14.72696575,0,3.281331188,9.37874718,0,0,6.376044281,0.48047645,0.504798504
ENSG00000269189,28.98229921,44.84486531,6.26334134,10.70217838,17.52246991,0,55.96246987,63.69122097,26.43294568,15.94387021,131.7234874,8.439110876,58.295262,48.04764502,27.25911922
ENSG00000269190,38.64306561,164.4311728,11.13482905,77.0556843,51.2532245,0,12.76337032,53.50062562,50.86063341,49.70736006,121.9661921,51.57234424,100.1949816,39.39906892,19.68714166
ENSG00000269191,0,0,0,0,0.438061748,0,9.81797717,0,1.640665594,0,19.51459073,0,7.28690775,6.726670303,4.543186536
ENSG00000269194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000269199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000269202,12.88102187,0,27.83707262,0,23.21727264,0,12.76337032,2.547648839,9.661697385,1.875749436,14.63594305,0,0.910863469,9.609529005,3.028791024
ENSG00000269210,0,0,0,0,0,0,0,0,0,0,0,0,0,5.285240953,0
ENSG00000269220,0,0,29.22892625,0,5.256740974,0,19.63595434,25.47648839,7.656439438,6.565123026,0,3.750715945,2.732590406,2.402382251,3.533589528
ENSG00000269226,0,0,0,0,2.628370487,0,0,10.19059536,0,0.937874718,0,4.688394931,5.009749078,2.882858701,0
ENSG00000269227,0,0,24.35743854,21.40435675,3.942555731,0,27.49033607,20.38119071,10.20858592,33.76348985,19.51459073,14.06518479,7.28690775,11.53143481,22.21113418
ENSG00000269228,0,0,0,0,0.438061748,0,0,0,0,0,0,0,0,0,0
ENSG00000269235,0,14.94828844,2.087780447,27.82566378,5.694802722,0,0.981797717,7.642946517,15.85976741,6.565123026,0,11.25214783,2.732590406,9.609529005,6.057582048
ENSG00000269236,45.08357654,0,0,0,0,0,0,0,0,0,29.2718861,0,0,0.48047645,0
ENSG00000269242,0,0,0,0,0,0,0,0,0.182296177,0,0,0,0,0,0
ENSG00000269243,0,22.42243266,18.0940972,0,6.570926218,21.21341666,33.38112238,15.28589303,22.42242978,45.95586118,19.51459073,6.563752903,8.653202953,9.609529005,18.17274614
ENSG00000269244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000269246,0,0,0,21.40435675,1.314185244,0,0,0,0.546888531,0,0,0,1.821726938,0,0
ENSG00000269256,0,0,0,0,0,0,0,0,0.546888531,0,0,0,0,0,0
ENSG00000269274,0,0,1.391853631,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000269275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000269289,3.220255467,29.89657688,0.695926816,0,1.314185244,0,5.890786302,0,8.932512677,3.751498872,0,0,8.653202953,6.726670303,3.533589528
ENSG00000269293,32.20255467,14.94828844,41.05968212,14.98304973,21.0269639,0,0,0,5.468885313,0,0,11.25214783,2.277158672,10.09000546,1.514395512
ENSG00000269296,0,0,2.783707262,0,0.438061748,0,0,0,1.093777063,0,0,0,0,0,0
ENSG00000269300,0,0,0,0,2.190308739,0,0,0,0,0,0,0,0,0,2.52399252
ENSG00000269303,0,0,0,0,0,0,0,0,0.546888531,0,0,0,0,2.402382251,0
ENSG00000269304,0,0,7.655194971,12.84261405,6.13286447,0,8.836179453,0,15.67747123,18.75749436,58.5437722,31.88108553,4.554317344,8.648576104,2.52399252
ENSG00000269313,3.220255467,3.73707211,4.175560893,0,14.01797593,0,12.76337032,17.83354187,7.291847083,5.627248308,0,17.81590074,20.03899631,5.765717403,15.14395512
ENSG00000269318,3.220255467,14.94828844,3.479634078,92.03873403,4.380617479,0,1.963595434,15.28589303,26.2506495,26.26049211,4.878647683,23.44197466,9.108634688,25.46525186,7.57197756
ENSG00000269320,0,0,0,0,0.876123496,0,0,0,0.182296177,0,0,0,0,0.48047645,0
ENSG00000269321,0,14.94828844,4.175560893,2.140435675,1.314185244,0,5.890786302,12.73824419,3.645923542,6.565123026,0,3.750715945,0.910863469,6.726670303,8.076776064
ENSG00000269332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000269335,3.220255467,7.474144219,4.175560893,29.96609945,0,0,17.67235891,2.547648839,11.66695533,6.565123026,9.757295366,0.937678986,6.376044281,5.765717403,35.84069378
ENSG00000269343,296.263503,362.4959946,258.8847754,357.4527577,251.4474433,212.1341666,284.7213379,185.9783652,233.703699,211.9596863,395.1704623,179.0966864,178.0738081,254.6525186,92.88292474
ENSG00000269349,0,0,2.087780447,0,1.752246991,0,0,0,1.27607324,0,0,0,0,0.9609529,0
ENSG00000269350,0,0,0,0,0,0,0,0,0,0,0,5.626073917,0,0,0
ENSG00000269352,6.440510935,22.42243266,0.695926816,2.140435675,3.942555731,0,11.7815726,25.47648839,22.60472596,35.63923929,0,10.31446885,11.84122509,5.765717403,23.72552969
ENSG00000269353,0,0,0,0,3.504493983,0,0,0,0,0,0,0,0,0,0
ENSG00000269356,9.660766402,7.474144219,0,12.84261405,0.438061748,0,3.927190868,10.19059536,4.921996781,24.38474267,4.878647683,15.00286378,8.653202953,0.48047645,5.552783544
ENSG00000269364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.504798504
ENSG00000269365,0,3.73707211,15.31038994,29.96609945,25.40758138,0,3.927190868,0,14.76599034,13.13024605,0,23.44197466,14.5738155,1.921905801,3.533589528
ENSG00000269373,6.440510935,18.68536055,0,0,0,0,0,0,1.822961771,0,0,2.813036959,0,0,0
ENSG00000269374,0,0,0,0,0,0,0,0,1.640665594,0,0,0,0,0,0
ENSG00000269376,0,0,0,0,2.628370487,0,13.74516804,5.095297678,3.09903501,20.6332438,0,5.626073917,3.188022141,0.9609529,2.019194016
ENSG00000269378,83.72664215,67.26729797,20.87780447,64.21307025,200.6322805,339.4146666,145.3060621,66.23886981,143.8316837,53.45885893,229.2964411,236.2951045,333.3760296,200.3586798,47.45105938
ENSG00000269386,16.10127734,3.73707211,6.959268155,23.54479243,0.438061748,0,0,0,5.833477667,15.00599549,43.90782915,0.937678986,7.28690775,1.921905801,11.61036559
ENSG00000269388,0,0,0,0,0.438061748,0,7.854381736,0,0,0,4.878647683,0,0,1.441429351,2.019194016
ENSG00000269391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000269392,6.440510935,3.73707211,5.567414524,2.140435675,1.752246991,0,0.981797717,10.19059536,0.911480885,8.440872462,0,0.937678986,1.821726938,0,0.504798504
ENSG00000269397,96.60766402,7.474144219,29.22892625,0,32.41656934,0,64.79864932,0,20.05257948,18.75749436,53.66512452,40.32019641,34.15738008,33.63335152,29.27831323
ENSG00000269399,45.08357654,33.63364899,2.783707262,0,28.03595186,21.21341666,0.981797717,15.28589303,19.14109859,16.88174492,58.5437722,1.875357972,12.75208856,3.843811602,21.20153717
ENSG00000269400,0,0,0,0,1.314185244,0,0,0,0.182296177,0,0,0,0,0,0
ENSG00000269403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000269404,0,0,30.62077988,0,4.818679226,0,3.927190868,56.04827446,3.828219719,0,19.51459073,11.25214783,0,5.285240953,10.09597008
ENSG00000269405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000269416,0,0,0,0,9.199296705,0,14.72696575,0,0,3.751498872,0,0,5.009749078,20.18001091,0
ENSG00000269419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000269420,0,0,0.695926816,6.421307025,0,0,0,0,1.093777063,3.751498872,0,0,0,0.48047645,0
ENSG00000269421,45.08357654,0,5.567414524,10.70217838,9.199296705,0,0,0,6.562662375,3.751498872,0,0,9.108634688,3.363335152,5.552783544
ENSG00000269425,0,0,0,0,0,0,0,0,0.546888531,0,0,0,0,0,0
ENSG00000269427,19.3215328,0,9.047048602,59.9321989,30.66432235,0,5.890786302,2.547648839,15.67747123,19.69536908,14.63594305,0,7.742339485,15.85572286,21.70633567
ENSG00000269431,3.220255467,29.89657688,0,0,10.51348195,0,5.890786302,0,1.640665594,6.565123026,4.878647683,0,4.098885609,16.33619931,4.543186536
ENSG00000269439,28.98229921,29.89657688,25.05336536,2.140435675,29.78819885,0,17.67235891,40.76238142,26.06835332,26.26049211,78.05836293,25.31733263,23.68245019,22.58239316,44.92706686
ENSG00000269444,0,0,0.695926816,12.84261405,0.876123496,0,0,0,1.27607324,0,0,1.875357972,0,0.48047645,0.504798504
ENSG00000269445,0,0,0,0,0,0,0,5.095297678,0,0,0,0,0.455431734,0,0
ENSG00000269446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.504798504
ENSG00000269463,16.10127734,33.63364899,10.43890223,0,13.57991418,0,0,0,3.463627365,3.751498872,0,5.626073917,5.009749078,5.285240953,4.543186536
ENSG00000269466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000269471,0,0,0,2.140435675,0,0,0,0,0,0,0,0,0,0,0.504798504
ENSG00000269473,25.76204374,0,0,0,3.066432235,169.7073333,3.927190868,2.547648839,3.281331188,4.68937359,29.2718861,15.00286378,2.732590406,22.10191671,4.038388032
ENSG00000269480,3.220255467,0,0,4.28087135,0.438061748,0,9.81797717,0,4.010515896,0,0,0,5.920612547,4.804764502,0.504798504
ENSG00000269481,12.88102187,7.474144219,6.959268155,0,7.447049714,0,4.908988585,0,10.57317827,15.94387021,4.878647683,2.813036959,5.465180813,5.765717403,6.057582048
ENSG00000269482,0,0,0,0,1.314185244,0,0,0,0,0.937874718,0,0,0,0,0
ENSG00000269483,3.220255467,0,0,0,2.190308739,0,0,0,2.187554125,0,14.63594305,0,0,1.441429351,0
ENSG00000269486,45.08357654,37.3707211,8.351121786,29.96609945,18.83665516,0,0,15.28589303,7.291847083,11.25449662,0,0,9.564066422,12.01191126,6.562380552
ENSG00000269487,6.440510935,14.94828844,5.567414524,29.96609945,0.876123496,0,0,2.547648839,5.468885313,4.68937359,0,5.626073917,0.910863469,0,4.543186536
ENSG00000269489,0,0,0,0,11.82766719,0,0,0,1.640665594,0,0,3.750715945,0,0.48047645,3.533589528
ENSG00000269495,0,0,0,12.84261405,0,0,0,0,0,0,0,0,0,0,0
ENSG00000269504,3.220255467,3.73707211,0,0,0,0,0,0,0.182296177,0,0,0,0,0,0
ENSG00000269506,12.88102187,7.474144219,46.62709664,100.6004767,53.44353324,63.64024999,27.49033607,22.92883955,17.500433,27.19836682,19.51459073,41.25787539,5.920612547,46.60621567,1.514395512
ENSG00000269509,3.220255467,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000269514,6.440510935,7.474144219,50.10673072,34.2469708,16.20828467,0,10.79977489,38.21473258,5.104292958,0,0,13.12750581,13.2075203,10.57048191,4.543186536
ENSG00000269516,0,0,0,34.2469708,1.752246991,0,0,2.547648839,2.369850302,76.90572688,0,12.18982682,4.098885609,0,0
ENSG00000269526,25.76204374,0,4.871487709,0,21.90308739,0,0,0,3.828219719,0,0,10.31446885,13.2075203,10.09000546,8.581574568
ENSG00000269533,0,26.15950477,0,0,0.876123496,0,0,0,1.093777063,3.751498872,0,0,0,0.48047645,1.514395512
ENSG00000269534,0,3.73707211,0.695926816,0,2.190308739,0,0.981797717,2.547648839,3.828219719,0.937874718,0,10.31446885,6.831476016,1.441429351,8.581574568
ENSG00000269535,41.86332108,18.68536055,18.0940972,6.421307025,17.08440817,0,46.1444927,5.095297678,26.06835332,4.68937359,9.757295366,8.439110876,10.93036163,12.97286416,5.04798504
ENSG00000269540,0,0,0,0,0.876123496,127.2805,0,0,0.546888531,0,0,9.376789862,0,0,4.543186536
ENSG00000269545,0,7.474144219,0,0,3.066432235,0,4.908988585,2.547648839,8.021031792,7.502997744,19.51459073,1.875357972,2.277158672,0,1.009597008
ENSG00000269546,0,0,0,0,0,0,0.981797717,0,0,0,4.878647683,0,0,0,0
ENSG00000269549,0,0,10.43890223,0,6.13286447,0,0,10.19059536,3.828219719,12.19237133,0,0,4.098885609,3.363335152,8.581574568
ENSG00000269553,0,0,68.89675474,0,3.066432235,0,0,0,0.546888531,0,0,17.81590074,0.455431734,0.48047645,0.504798504
ENSG00000269556,93.38740855,11.21121633,11.83075586,38.52784215,15.33216117,63.64024999,6.872584019,53.50062562,29.16738833,25.32261739,4.878647683,1.875357972,22.31615498,12.97286416,26.24952221
ENSG00000269559,0,74.74144219,0,0,1.752246991,0,0.981797717,0,3.09903501,0,9.757295366,0,3.188022141,0.9609529,8.581574568
ENSG00000269560,0,18.68536055,22.2696581,59.9321989,9.637358453,84.85366666,2.945393151,0,2.916738833,0.937874718,0,8.439110876,6.376044281,10.57048191,20.19194016
ENSG00000269565,0,0,0.695926816,0,0,0,0,0,0.364592354,0,0,0,0,0,0
ENSG00000269570,28.98229921,0,20.18187765,49.23002053,15.33216117,0,4.908988585,2.547648839,4.37510825,5.627248308,0,30.94340654,5.920612547,16.81667576,3.533589528
ENSG00000269580,0,0,5.567414524,12.84261405,0,0,0,0,0,0,4.878647683,0,0,0,0
ENSG00000269584,0,0,0,0,0,0,0,2.547648839,0,0,0,0,0,0,0
ENSG00000269586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000269600,0,22.42243266,0,0,0,0,0,0,1.458369417,0,0,0,3.643453875,0,0
ENSG00000269609,57.96459841,67.26729797,88.38270557,132.7070119,69.65181791,127.2805,83.45280594,152.8589303,80.39261409,203.5188138,200.024555,109.7084414,74.2353727,51.41098018,78.74856663
ENSG00000269615,0,0,0,0,0,0,0.981797717,0,0,0,0,0,0,0,0
ENSG00000269621,0,0,1.391853631,0,0,0,0,0,0.182296177,0,0,3.750715945,0,0,1.009597008
ENSG00000269622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000269635,0,3.73707211,0,0,0,0,5.890786302,0,1.458369417,2.813624154,4.878647683,0,0,0.48047645,3.533589528
ENSG00000269637,0,3.73707211,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000269646,3.220255467,0,0,0,0,0,0,0,4.37510825,0,0,2.813036959,5.465180813,5.765717403,2.019194016
ENSG00000269651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000269652,0,0,1.391853631,12.84261405,0.438061748,0,3.927190868,0,4.921996781,0,4.878647683,0,2.277158672,13.45334061,0.504798504
ENSG00000269653,0,14.94828844,19.48595084,8.5617427,9.637358453,0,25.52674064,15.28589303,14.03680564,14.06812077,58.5437722,19.69125871,13.2075203,24.98477541,9.086373072
ENSG00000269656,0,3.73707211,0,0,2.190308739,0,0,0,2.552146479,0,0,0,2.277158672,3.363335152,2.52399252
ENSG00000269662,48.30383201,78.4785143,25.74929217,21.40435675,24.53145788,169.7073333,26.50853836,0,5.104292958,5.627248308,14.63594305,6.563752903,17.30640591,7.207146754,8.581574568
ENSG00000269667,0,0,1.391853631,0,0,0,0,0,0,15.94387021,0,0,0,1.921905801,0
ENSG00000269680,0,7.474144219,10.43890223,25.6852281,11.82766719,0,0,2.547648839,12.03154769,3.751498872,4.878647683,14.06518479,23.22701845,6.246193853,7.57197756
ENSG00000269681,0,0,0,0,0,0,0,0,0.546888531,0,0,0,0,0,0
ENSG00000269688,3.220255467,26.15950477,18.0940972,42.8087135,10.9515437,0,77.56201964,28.02413723,34.45397747,10.3166219,19.51459073,3.750715945,10.93036163,9.129052555,14.13435811
ENSG00000269692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000269693,0,3.73707211,13.91853631,0,3.942555731,21.21341666,15.70876347,17.83354187,6.015773844,7.502997744,0,3.750715945,11.84122509,9.129052555,10.09597008
ENSG00000269694,0,0,0,0,7.447049714,0,12.76337032,0,2.005257948,0,0,0.937678986,0,0,1.009597008
ENSG00000269696,16.10127734,18.68536055,9.047048602,0,8.323173209,0,11.7815726,10.19059536,2.005257948,13.13024605,39.02918147,0,0,9.129052555,2.019194016
ENSG00000269699,12.88102187,14.94828844,18.79002402,0,1.752246991,0,40.2537064,12.73824419,0.182296177,0.937874718,0,15.94054277,0,0,5.04798504
